restaurant,review,rating,date
360 The Restaurant at the CN Tower,"Horrible experience!! The waiter - his name is JEWEL, shouldn’t be working in customer service. He was very rude, bizarre and straight up acting on edge.<br>He body shamed my friend and I. Telling my friend about diet when she tried to order. Then went ahead and talked about how his wife was now on diet, how his life had already ended because he has kids. Just bizarre!!<br>I got the manager to come over to the table and told him what had just happened with the waiter. He left and later came back offering us a desert menu!!!😂😂😂ooh the irony in that! Offering us junk after body shaming!!<br>The food was so AWFUL!! It was like someone had sucked all the spices and flavours from it then put it back on the plate🤢.<br>Won’t be going back to this restaurant that’s for sure!!",1,11/30/2025
360 The Restaurant at the CN Tower,My husband proposed to me here. It was magical! Love the ambience of this place and my waiter was so helpful with explaining the menu items.,5,11/30/2025
360 The Restaurant at the CN Tower,"Came here for my birthday expecting a good experience and evening , was extremely let down and disappointed this place would be nothing without the view . server was fine , pretty invisible after the food arrived but i ordered the Seafood tower or something like that, that was one of the biggest disappointments and mistakes of that night including picking this place to eat . once i realized that i ordered another meal to make up for it because i didnt want the night to be a waste especially on my birthday, the steak i ordered took forever to come out and had to be sent back because it was extremely undercooked and when it came back it was still undercooked which made me leave it and ask for the bill and leave . $450 usd, wasted.",1,11/30/2025
360 The Restaurant at the CN Tower,"Our $202 gratuity was automatically added to our bill which is fine , but then we were prompted to add another tip on the debit machine and verbally by the server. I was not about to tip more than the $202 already added to my bill. I had to manually enter a $0 on the debit machine and then was given a disapproving look by the server.  I was made to feel very awkward even after spending $1375 on dinner including the $202 gratuity.  Very uncomfortable ending to a nice dinner. Service wasn’t great either for such a nice place. I mentioned this all on their survey sent out the next day and received no response.",3,11/28/2025
360 The Restaurant at the CN Tower,"⭐️⭐️⭐️⭐️⭐️<br>Had the most beautiful anniversary dinner here — warm service, stunning dishes, and an ambience that made the night feel special. 🥂✨<br><br>The pacing was perfect, the staff were genuinely thoughtful, and the complimentary access to both the main and lower observation levels was such a bonus. The views made everything unforgettable. 🍽️🌙",5,11/28/2025
360 The Restaurant at the CN Tower,"We were here for my birthday. I expected very better and beautiful interior design, but it was not what I expected. Our host was good but food was disappointing. We ordered beef ribs and salmon for main course. The salmon was ok but it was cold. But the texture of the meat was awful.<br>In comparing the other 360 restaurants in other countries, it was really bad.",2,11/27/2025
360 The Restaurant at the CN Tower,"We went yesterday & unfortunately the weather was bad. We decided to stay & eat. Thankfully the food was very good, so much so we decided to return the following day (today). Weather was so much better which meant incredible views whilst dining. We both loved the food & the service from Bobby was top class. Amazing server & a credit to 360. Would truly recommend this to anyone thinking of going, plus you get free admission to the main observation deck after dining. Thank you for a wonderful experience!",5,11/27/2025
360 The Restaurant at the CN Tower,"Terrible experience at the 360 Restaurant. Our server, Ricky, was very rude, and the food was disappointing and not worth the price. Only the view was nice. Would not go back.",1,11/25/2025
360 The Restaurant at the CN Tower,"Went there to celebrate my birthday. As we exited purple elevator, 2 girls instructed us to stand for photo, so we did. Pretty sure you can refuse if you don’t want to but since it is our first time & none of in a review described this, we did what we asked. Later we found out the picture they took is for us to purchase (if we interested in) for $45+tax cash as the girl came to our table show us the picture & ask if we’d like to purchase it. Anyway, restaurant was busy considering it’s Sunday night, however, my daughter has reserve table for 3 so they sit us by the window which is amazing! The place is rotating 360 degree in 72 minutes as we were told. We were lucky to have a clear night. The foods overall were good. I ordered<br>red wine sangria as the other reviewer suggested. Love it & recommended. I picked 2 course with mussels as my appetizer & chicken for my main. The mussels was alright & in big portion for me. I think I got 1/4 chicken leg with bone removed from the thigh (not sure). It was delicious however the veggies that come with it not so much. My daughter picked the same 2 course meal with shishito peppers. She said it’s delicious & not too spicy. Salmon for her main tastes great. My husband on the other hand ordered ala carte caesar salad. He loves the dressing. King Cole duck duo for his main. He’s not too keen on veggies either. It’s dry.<br>Overall we enjoyed our evening in the city of Toronto. Amazing night out with lots of picture.",5,11/24/2025
360 The Restaurant at the CN Tower,Excellent experience with a rotating floor restaurant. Food was a little on expensive side but worth it because it includes the access to the attraction. Pick a reservation just before sunset to maximize the views.,5,11/22/2025
360 The Restaurant at the CN Tower,"We went into this lunch with very low expectations — we honestly assumed people come here just for the view and the food would be an afterthought. But WOW… we were so wrong, in the best way possible.<br>Grilled Octopus<br>This dish alone changed the tone of the entire lunch. Perfectly cooked — tender, not chewy — with a beautiful char. The greens and sauce complemented it so well, every bite worked. Easily one of the best octopus plates we've had lately.<br><br>Duck Breast + Confit<br>Medium-rare plus, exactly how duck should be. Rich flavor, juicy inside, and that crispy confit skin… perfection. If you’re a duck lover, this one will make you happy.<br>Lamb Shank<br>Fall-off-the-bone tender, super flavorful, and beautifully plated. The only note from us — we wished the polenta puree under it was a bit thicker to balance the sauce. Still delicious overall.<br><br>White Mousse Dessert<br>This one surprised us — light, creamy, refreshing and perfectly sweet. It was the perfect finish to an unexpectedly great meal.<br>Final Verdict<br>We came for the view… and left talking about the food. 360 is absolutely worth the experience — the rotating skyline, the energy, and yes, the dishes are genuinely good. If you’re in Toronto, put this on your list.<br><br>We’ll definitely be back.",5,11/21/2025
360 The Restaurant at the CN Tower,I absolutely loved the view and the food. The service was excellent — the servers were attentive at all times and very friendly. Everything made the experience truly enjoyable.,5,11/20/2025
360 The Restaurant at the CN Tower,Food was not good. Was expecting more of a gourmet food but it was more like diner type of food quality. I got salmon and mussels but the sauce the smell was over powering like a bad sea food smell. For the price we paying you should do a better food menu,3,11/19/2025
360 The Restaurant at the CN Tower,"You go there only for the view. Really touristic attraction. Food was cold and not that tasty. Service was good though. Sadly, the experience doesn't worth the price. Wine list need to be updated!",3,11/17/2025
360 The Restaurant at the CN Tower,"While the atmosphere is quite frankly amazing, the food doesn’t come close to matching it. Although, the servers (not service due to long wait times) do make up for it a little.<br><br>TLDR; Food comped, steak + replacement overcooked and dry, servers + atmosphere good, would not come again.<br><br>From the start, if you have a reservation, expect to still wait in line for 20-30 min, regardless of the time of your reservation.<br><br>From being given the menus, it took a little over an hour to be given 2 steaks with fries. The steaks came overcooked, there was not a slither of pink inside of them. Mind you, we usually order medium but decided to try medium well since we thought this would be a place that could cook them properly. However, the server agreed that the steaks were past medium-well, and quite frankly they kind of tasted like they were past well done as well, but I’m not an expert in food by any means.<br><br>The steaks we received were tasteless, and the sauces that came with them didn’t help. While the fries were good, they weren’t much different than any less expensive place and the truffle sauce was a little gimmicky. The cocktails and drinks were quite good though.<br><br>The servers, although a bit blatantly putting on an act, are very polite and reassuring. Upon checking up on us and seeing our steak, it was taken back immediately. We were also checked up on multiple times while waiting. Ultimately, our steaks and dessert were made free. However, the second set of steaks somehow managed to make one of the steaks even tougher, albeit making the other one softer (although there’s still no pink). The server didn’t even have to ask when she looked at them and apologized extensively while telling us that she’ll talk to a manager because this experience was ridiculous.<br><br>It’s worth noting that although obvious, it’s probably not the best idea for the staff to loudly say “where did that table go”… “they left”… “why’d they leave”… when people are sitting and waiting for food… kind of makes you want to follow their lead.<br><br>While this may be a one off, I read comments with similar grievances before coming, so at this point I’m discouraged from coming back… especially for an anniversary.",3,11/17/2025
360 The Restaurant at the CN Tower,It was a lovely evening. The food is excellent and we felt well cared for. The views of the city lights were very entertaining.,5,11/16/2025
360 The Restaurant at the CN Tower,"We were 30 min late due to bad traffic on the Gardiner coming into town. Staff was really great at accommodating our late arrival. Food was perfect, our server was pleasant. Thank you guys for a great night!",5,11/16/2025
360 The Restaurant at the CN Tower,"⭐️⭐️⭐️⭐️⭐️ A Wholesome, Once-in-a-Lifetime Experience at the CN Tower Restaurant<br><br>I don’t even know where to begin—my experience at the CN Tower restaurant was easily one of the best moments of my life. Harsh had always promised me crazy, unforgettable things, and this time he truly delivered.<br><br>From the moment we stepped into the tower, everything felt magical. The views were breathtaking—Toronto glowing beneath us as the restaurant slowly rotated, giving us a 360° panorama without ever leaving our seats. The atmosphere was warm, elegant, and absolutely perfect for a special night.<br><br>The food was outstanding, but the indefinous mushroom soup was on a whole different level. I still can’t forget the richness of that soup—the deep, earthy flavor paired with the tangy honey-pickled mushrooms was unforgettable. It was the kind of dish that stays with you long after the meal is over.<br>More than the view and the food, though, it was the feeling of being there—sharing that moment, that surprise, that promise fulfilled—that made the night truly special.<br><br>It wasn’t just dinner; it was an experience. A wholesome, heart-filling, beautifully memorable experience. If you ever get the chance to go—especially with someone who makes the moment special—don’t think twice.",5,11/15/2025
360 The Restaurant at the CN Tower,A very memorable birthday dinner！！！,5,11/13/2025
360 The Restaurant at the CN Tower,"The view from the CN Tower restaurant was truly spectacular and worth visiting for the scenery alone. However, our dining experience was unfortunately overshadowed by the attitude of one of the male servers.<br>There were three of us, and as soon as we were seated, he asked who spoke English the best. He then said he would only explain the menu to that person and told them to explain it to the others, adding that he didn’t want to repeat himself. This made us feel uncomfortable and disrespected. We understand English well, but regardless of one’s language ability, such behavior is inappropriate and unprofessional.<br>Additionally, the server forgot the beer we ordered. When we reminded him and finally received the drinks, our main dishes had already gone cold.",1,11/12/2025
360 The Restaurant at the CN Tower,Really good deal for lunch and tour. Prime Rib was very delicious. Great view of the city.,4,11/12/2025
360 The Restaurant at the CN Tower,"Feels expensive but if you consider the tickets included, makes total sense. Great view, outstanding service and great food quality. I particularly liked the chowder soup.",5,11/12/2025
360 The Restaurant at the CN Tower,"Overpriced, but you pay for the experience - which is worth it in my opinion. Service was quick and friendly, but the limited and pricey menu prevented 5 stars. I would still highly recommend coming to eat dinner here at least once though!",4,11/11/2025
360 The Restaurant at the CN Tower,"I couldn't fault this restaurant at all, the entire evening was flawless from beginning to end. Jeff's service was outstanding; he made us feel completely at home and was incredibly warm and engaging. We were celebrating our engagement, so it was a truly memorable night we wanted to cherish.<br><br>To start, the slowly rotating 360-degree views of Toronto are stunning, and the food was equally impressive. I had the mussels followed by the steak, both of which were exceptional. My fiancée loved her grilled peppers and mushroom pasta too.<br><br>Overall, it was a perfect evening with superb food, service, and great views of the city!",5,11/10/2025
360 The Restaurant at the CN Tower,"Totally worth it, while the food is a bit on the expensive side, the fact you get access to the tower  it makes a worthy investment. Food is ok, not exceptional, but we went for the views anyway",5,11/09/2025
360 The Restaurant at the CN Tower,"I came here for dinner as a tourist as I wanted to check out the revolving restaurant and try the food.<br><br>You need to spend a minimum of $75 and that's just on food (not drinks), they have al la carte for a Prix Fixe menu for $75 so we opted for that - made it a lot easier. You need to reserve a table online also however you can only to up a month in advance.<br><br>I went for the grilled calamari starter/appetizer and Fogo Island Cod main/entrée. Both were delicious, the calamari had a really nice, extra savoury taste from being pan fried and was cooked perfectly, tentacles included which I loved! The Fogo cod came with a herb crust, tomato based sauce and some new potatoes underneath. Cod itself was perfect, I was indifferent about the herb crust but didn't mind it. The tomato sauce was slightly bland and the potatoes could've been softer for my liking but overall decent.<br><br>My companion went with the Salmon Gravlax to start and Maple Chilli Chicken Supreme. She didn't care for the berries with the salmon, it was cured and she also felt it wasn't the best quality (tasted like supermarket smoked salmon slices). The maple chicken itself was well cooked, moist and the glaze/sauce used wasn't too sweet & perfectly balanced. Found the potato pavé lacking flavour and cold sadly.<br><br>A great experience overall and I enjoyed going. You also get access to the main observation deck as part of your reservation too.",4,11/08/2025
360 The Restaurant at the CN Tower,"The hype of this restaurant did not meet the expectations that you would see in reviews. Though the view is beautiful when you ask for a window seat celebrating an anniversary and then don’t get one. It’s quite disappointing to start your experience. We had a server named Mike Sg Who is less than attentive throughout the entire dinner. The bus boy gave us more attention than the server and constantly clearing and checking in on us throughout the dinner. We saw the server to place our order after he dropped off drinks. We’ve never saw him again until the check was coming.<br><br>We never were asked how our food was. We were never offered additional drinks. Had to ask another server for salt and pepper.<br><br>As previously mentioned, the hype of this restaurant was going to be a great experience and it did not meet that by any means.  For dinner that was over $400 it sure was disappointing.!!",2,11/08/2025
360 The Restaurant at the CN Tower,"Honestly if you have children and would like to bring them to the CN Tower, this is the only way to do it. The meal cost covers the tickets into the tower, and ends up being a really good value. More importantly, it allows you to spend some time and enjoy the views of the city for more than the 5 minutes it will take for the children to get bored of the observation deck. Highly recommended!",4,11/05/2025
360 The Restaurant at the CN Tower,"The view from 360 is stunning, but the service completely ruined our experience. We had a reservation at 8:30 pm and politely asked if we could move to a window table once one became available. Several tables opened, but our server ignored the request and spoke to us with a dismissive attitude. When he finally moved us, his tone became even more condescending.<br><br>By the end of the dinner, my mother was paying and decided not to leave a tip because of the poor service. The waiter actually said, “Are you not leaving a tip?” while standing over her, which was shockingly rude and unprofessional.<br><br>For a restaurant that charges a minimum of $75 per person, I expected respectful and welcoming service, not this attitude. The view is great, food is tasty, but our server made us feel uncomfortable the entire evening.",1,11/05/2025
360 The Restaurant at the CN Tower,"Good food, great espresso martinis, excellent views.",4,11/05/2025
360 The Restaurant at the CN Tower,"Wow. Such poor food standards. Steak overcooked, service very transactional, very much mediocre food. Would not visit again. View was great though! Zero wait time between courses. Don’t visit. Just do viewing deck and eat elsewhere",1,11/04/2025
360 The Restaurant at the CN Tower,Food and service was good. The rotating aspect of the restaurant is definitely a cool novelty,4,11/02/2025
360 The Restaurant at the CN Tower,Little bit on the costlier side! But service and food were good!,3,11/02/2025
360 The Restaurant at the CN Tower,"I had an absolutely terrible experience at the 360 Restaurant at the CN Tower while trying to use my gift vouchers that I had from Feast On for my boyfriend’s 40th birthday dinner.<br><br>When I showed our vouchers to the server, he had to get the manager. The manager then asked to inspect my phone and emails and made us wait about over 30 minutes while he made “phone calls” to verify them —  It was humiliating and made me feel like I was doing something wrong when I was simply trying to redeem a legitimate gift. After waiting that long, they ended up declining them, even after showing how they are on the actual feast on ontario website.<br><br>To make things worse, the food was disappointing. The prime rib was fatty and grilled like a steak, and the chicken was dry and rubbery.<br><br>What was supposed to be a special night turned into one of the most uncomfortable and embarrassing dining experiences I’ve ever had. I left in tears. I would never recommend this restaurant to anyone — especially if you’re using a voucher or celebrating a special occasion. Absolutely degrading and disappointing. I reached out to feast on and they were incredibly apologetic and disappointed for me. What is supposed to encourage you to experience new restaurants, turned into a complete discouraging awful one.",1,11/02/2025
360 The Restaurant at the CN Tower,Atmosphere is amazing but the food is decent at best and the servers all have a horrible attitude…they are rude or just ignore you constantly,2,11/02/2025
360 The Restaurant at the CN Tower,"We were there for our anniversary and had a terrific dinner. Dinner was delicious service excellent. Bobby our server, was excellent, gracious, and attentive.",5,11/01/2025
360 The Restaurant at the CN Tower,"Incredible view, good food an decent drinks, but the service not that good, from the begining the waiter was counting each price warning us about the $75 minimun per person, i wasnt asking.",3,11/01/2025
360 The Restaurant at the CN Tower,"Went for dinner in a group. This is a tourist trap higher than normal prices are expected. They try to source food locally and surprisingly the prices were reasonable- 3 courses for $100.00. However even though the food was good the portion sizes were small. Service was good, but the place is quite loud. They offer a chocolate dessert, but it is only available as a vegan option. They should offer a non-vegan version",4,10/31/2025
360 The Restaurant at the CN Tower,Great view. Better food and friendly.,5,10/31/2025
360 The Restaurant at the CN Tower,"I had a good dinner, but a fantastic view and that is what you will pay for. Beautiful views especially if you go for sunset!!<br><br>If you like seafood, specifically scallops, definitely get them, they are delicious!<br><br>An iconic “one time” experience!!",3,10/30/2025
360 The Restaurant at the CN Tower,Very friendly atmosphere  I like it very much,5,10/28/2025
360 The Restaurant at the CN Tower,Our waiter in section 9 (and his support staff) were great.  I think his name was Justin?  We brought friends from Poland who were visiting and we all thought it was an incredible experience.  I forgot as a Torontonian how great a spot it is!  Hope to visit again soon.,5,10/27/2025
360 The Restaurant at the CN Tower,"After spending $500 walked out very disappointed. The menu is absolutely horrible and needs an overhaul. for example, spending $90 on steak and if you don’t order sides, it comes on a plate with nothing on it. Servers arguing on sides. Only 2 Sharable apps. view is great but food is not.",1,10/25/2025
360 The Restaurant at the CN Tower,"We went to the 360 Restaurant at the CN Tower to celebrate my boyfriend’s birthday — a very special day that we were truly excited about. We expected a world-class experience from such a famous and expensive restaurant. But the moment our food arrived, we were shocked to see a fly sitting on top of the dish.<br><br>This completely ruined our appetite and the mood of our celebration. Although the waiter replaced the food, the damage was already done. We still paid the full bill and even left a tip out of respect, but honestly, this should never happen in a restaurant of this level.<br><br>It was embarrassing, disappointing, and offensive to experience such poor hygiene and quality control at one of Toronto’s most iconic dining spots. I truly hope management takes this seriously, because no guest should go through this — especially during a special occasion.",1,10/24/2025
360 The Restaurant at the CN Tower,"Besides the amazing view, the food was delicious , we loved the presentation. The service was great, exactly what we would expect it to be. Everything was explained very well, this is a great way to view the city and have an awesome meal.",5,10/22/2025
360 The Restaurant at the CN Tower,Food was exceptional. Ambience and experience was top class. Only the quantity of Sangria pitcher was very less. It should be atleast 4 Glass servings as per the standards of a pitcher.,5,10/22/2025
360 The Restaurant at the CN Tower,"Amazing experience, with even better  service!  Thank you Spiro.",5,10/21/2025
360 The Restaurant at the CN Tower,"The best thing about this restaurant is the amazing view and the novelty of a rotating restaurant 1000 ft in the air. Otherwise, the food was mid for the price ($75 per person) and the service provided by our hostess was lackluster. We did appreciate the busser / server assistant for helping us with our various requests.",3,10/21/2025
360 The Restaurant at the CN Tower,"Great views and an experience to have dinner<br>Unfortunately the food was not good. I had calamari to start, it was cool in temperature and wet with oil. The beef I had for main was just okay. Probably not worth visiting the restaurant and just go up for the views.",3,10/21/2025
360 The Restaurant at the CN Tower,Amazing dine in experience and I got to celebrate my bday with friend here.<br><br>Mark made it a pleasant experience for us altogether.,5,10/20/2025
360 The Restaurant at the CN Tower,we visited to celebrate a birthday and left with such wonderful memories!!<br>the steak was a bit underwhelming but the lobster and risotto were absolutely delicious!,5,10/20/2025
360 The Restaurant at the CN Tower,Very beautiful view but the staff just try to send you away asap and it was not pleasant.<br>Food was average with overcooked fish.<br>Very expensive view…,3,10/19/2025
360 The Restaurant at the CN Tower,Had dinner here on a Saturday night and sat by the windows. Ate good food but had terrible service by our waiter Hameed. Made our experience very unpleasant and not want to come back. BEWARE IF YOU GET THIS WAITER ASK FOR ANOTHER ONE!!,3,10/19/2025
360 The Restaurant at the CN Tower,"For such a tourist spot, the foods are especially creative, love that!",5,10/18/2025
360 The Restaurant at the CN Tower,Absolutely amazing time. Food and service was amazing. And the view is top notch,5,10/16/2025
360 The Restaurant at the CN Tower,"The food truly surpassed my expectations in both taste and presentation. I tried something outside my usual choices and was amazing. The service was top-notch, and the revolving view of Toronto added a unique and memorable touch to the experience. It’s an ideal place for a special celebration or for anyone exploring the city. I’d definitely recommend it!",5,10/14/2025
360 The Restaurant at the CN Tower,"What an amazing experience! Beautiful!  Took a few minutes to get used to the rotating building but other than that, it was wonderful food was delicious",5,10/13/2025
360 The Restaurant at the CN Tower,"Made my reservation at 9pm and arrived on time. However, it took an additional 35minutes to be seated. Before being seated, I walked to the hostess stand and saw 3 employees talking amongst themselves ignoring me to the point where I had to ask the hostess/manager if we were going to be seated at all.<br><br>Shortly after, they apologized and immediately found us a table. Due to this reaction, I felt that they had forgotten about my wife and I and attempted to recover by giving us a table within seconds.<br><br>Additionally, our server seemed like he was in a bad mood and did not arrive back at our table for about 20mins after the first visit. At this point, it is approximately 9:50pm and I had to ask a different server that we were ready for our order (he was polite).<br><br>Food -<br><br>risotto 1/10 way too much oil felt like you were drinking soup<br><br>Cod 1/10 bland overall flavorless<br><br>Grilled calamari 9/10 really flavourful highly recommend<br><br>Spaghetti 2/10 flavorless.<br><br>This visit was for our wedding anniversary and was overall disappointed with the experience. I am not one to usually write reviews but felt that this messaged needed to be conveyed in order to help for the next guest's experience.",1,10/13/2025
360 The Restaurant at the CN Tower,"Food is nice, service not",5,10/13/2025
360 The Restaurant at the CN Tower,Everything was great except for my plate of food. I ordered the half lobster and I literally was only able to only get one piece of good lobster meat off of it.,4,10/12/2025
360 The Restaurant at the CN Tower,Amazing view of city while having food. Amazing food. Highly recommended,4,10/12/2025
360 The Restaurant at the CN Tower,"It is all about the view, absolutely fabulous way to take it in. Would definitely go back to restaurant if I wanted to see the view from the CN Tower again. Much better value than observation level tickets.",5,10/11/2025
360 The Restaurant at the CN Tower,"Came here with family and some extended family visiting Canada for the first time. We decided to get the nachos and it was expensive but it did come very fast!<br><br>When we got the nachos, we saw that there wasn’t enough cheese on it, so when we complained about it, they came took it away and got us a brand new one with more cheese, no questions asked!<br><br>Very attentive and helpful staff members that are understanding. Their brownies were also the best I ever had and the cookies weren’t bad either! I do recommend eating here and enjoying the beautiful views from the CN tower of Downtown Toronto, Lake Ontario and the surrounding GTA. It’s amazing to see the view from so high with good food especially if you’re new to the area or visiting!",5,10/10/2025
360 The Restaurant at the CN Tower,"Amazing views and delicious food! Such a stark contrast between the experience in the restaurant versus the main observation deck below. We enjoyed admiring the view in the comfort of our dining table. You do notice the rotation but it is not motion sickness inducing at all. It took about 1 hr for a full rotation. 360 guests have their own dedicated elevator so we didn't have to queue at all. Our server Keith was amazing, and the food, even though somewhat overpriced, was delicious! Ordered the Alfredo pasta for our toddler, and for a simple kid's meal, it was absolutely delicious, the adults ended up eating most of it. Ended up spending almost $300 USD for 3 adults and 1 toddler, including tip. Overall, it was worth it. You must reserve online ahead of time- reserved ours about 2 months ahead.",5,10/07/2025
360 The Restaurant at the CN Tower,"The views are absolutely the reason to go. The location and overall experience are what make 360 special.<br><br>The service was good and there was no wait time to be seated.<br><br>That said, I’ll be honest — my first visit about a year ago (during the day) was much better. On this last visit, the food quality was a bit disappointing compared to before.<br><br>It’s definitely an expensive place, but you’re really paying for the views and the unique experience, not so much for a top-tier culinary experience. Still, it’s worth visiting at least once — especially if you’ve never been.",5,10/07/2025
360 The Restaurant at the CN Tower,I Had food and drinks at youth center after burial and funeral active.,4,10/07/2025
360 The Restaurant at the CN Tower,"The view is nice, but the service completely ruined the experience. Our waitress, Juli, was rude and disrespectful from the start. Her unwelcoming attitude made us feel uncomfortable and spoiled the visit.",1,10/07/2025
360 The Restaurant at the CN Tower,"Oysters had dirt and shells in them. We ordered a half dozen and 5 of them were still dirty and gritty. Lamb chops would’ve been better with a different seasoning, maybe a mint sauce. Wasn’t a personal fan. The issue was the scallops - served ice cold when we were told it was a hot dish. We were then told to order something else if we didn’t like the scallops cooked that way. Terrible experience considering the price and venue - would definitely not ever recommend. You’d think torontos biggest attraction could have at least decent food. Overall 3/10",1,10/06/2025
360 The Restaurant at the CN Tower,It was an experience of a lifetime. We were made to feel special from the moment we walked through the door. The service was exceptional and the food was exquisite.,5,10/06/2025
360 The Restaurant at the CN Tower,"I am saying this with genuine concern, the food I got today was actually great but our server, MIKE was unbelievably rude! It’s too bad because I quite enjoyed the muscles and the prime rib that I got.  Pricey but I get it, you are here for the experience. This was my first time dining at 360 restaurant. The pre-fixe menu had reasonable options in my opinion.<br><br>To break it down, Mike asked us if we wanted still water or sparkling. Everyone was quite busy chatting as we were a big table of 10. Then came the glass bottles of water, which cost our table an additional $40+.<br><br>Then other servers who were helping Mike suddenly offered us tap water for refills after the first course was complete. We were the only table who were upsold bottled water in our section of the dining hall.<br><br>Mike was consistently aggressive the entire evening. From asking from the beginning if we’re paying only with one bill. I have never been asked this question before at any other sit-down restaurant prior to a meal. He barely attended our table, his colleagues did. Most of us got steaks and 3 of us didn’t get steak knives. We had to ask for it. He was also standing there supervising and not once did he offer us water refills. His two teammates I guess were tasked to help him.<br><br>When I was finally decided on what alcoholic drink to get; Mike was nowhere to be found so I had to ask another server for the beer. Mind you I waited for about 10 minutes or so and good thing his colleague came by with more water.<br><br>He also seemed pretty upset that we did separate bills as well. For a group of ten individuals. Was he really expecting anybody from one big table to foot a bill of $1,100+? It was quite obvious that this was not a family dinner. And we were a group of friends. My bill alone was $140+ with automatic gratuity included in the bill. That tip hopefully was shared with his colleagues as I would not have given such a big tip for a disappointing experience with our server, Mike.<br><br>I also need to highlight that for some reason, my apple pay didn’t go through twice using the debit machine. I am not sure why either. But his response to this was “DECLINED SIR” both times insinuating that I was at fault that their machine somehow didn’t accept my apple pay tap. I used my actual debit card instead and then that worked for some reason.<br><br>I even witnessed this guy point to my friend on my left giving him a signal that it’s his turn to pay. You can see it from his facial expression as well on how he was impatient with my friend who was distracted talking to another friend on his left side.<br><br>Please remind your servers that people know 360 is not a cheap place to dine at. He made it seem that we were there as teenagers who was not ready to act like adults. I would never get this type of obnoxious service outside.<br><br>I don’t know what our server was going through outside of work, but that was the most uncomfortable I’ve been at a restaurant because of this server’s awful attitude towards guests.",1,10/06/2025
360 The Restaurant at the CN Tower,Awesome experience! Made my birthday special!,5,10/05/2025
360 The Restaurant at the CN Tower,"The view is amazing, service is also fantastic. The food was middy but overall worth it",4,10/03/2025
360 The Restaurant at the CN Tower,"Great venue, polished and friendly service from Bobby (36 yrs he has worked there!), great martini and wonderful menu.",5,10/02/2025
360 The Restaurant at the CN Tower,"Only the view and the food is good.  Service is lacking.  We were charged 20% gratuities on our bill which is $144 extra, for limited service.<br><br>Waiter just took the order and delivered the food.  Service cant even compare to local restaurants like Joey, Milestone, Moxies......",3,10/01/2025
360 The Restaurant at the CN Tower,The view is of course unbeatable! The food is understandably very overpriced and I wouldn't say the quality is that great. The service is also not the best... but I would still go at least once to experience dining above the entire city,3,09/30/2025
360 The Restaurant at the CN Tower,"I was very disappointed with my experience at 360 Restaurant. My reservation was at 5:15 pm, but I wasn’t seated until 5:50 pm. This was especially frustrating because I made the booking as a surprise marriage proposal for my partner, and it completely ruined the start of a very special evening.<br><br>On top of that, I paid an extra 135 CAD for a window table at 5:15 pm, so the table should have been ready when I arrived. Instead, I was told to wait because the table wasn’t available, which felt unacceptable considering the extra charge.<br><br>The service was also disappointing—our waiter even brought dessert without a fork. Overall, it left a very bad impression and I cannot recommend this place.",1,09/30/2025
360 The Restaurant at the CN Tower,"A overwhelming experience for me as a photography buff and admirer of good food and service.<br><br>The views offered are simply awesome, you can see the surrounding as if from flight, don't forget to make a time lapse movie that would make you proud.<br><br>Food, as expected, was excellent, service very friendly and helpful while not being obtrusive. Big thanks to the server and usher lady.<br><br>To start with, the views from CN tower lift while ascending itself is quite rewarding. You are arriving at restaurant and after dining, you get free access to observation deck and glass window floor to look through and stand on the glass panels which offer the view if ground floor from 350 meter level. There you can buy the top deck ticket for 12 CAD and ride another lift to go to 450 meter level which is highest visitors can go. Nice view from there also, you can see two rail stations, lots of highways, Billy airport and numorous skyscrapers along with beautiful lake.<br><br>Tip - you can reserve the table at 360 in advance, can skip the line while entering tower, get free access to main observation deck and very good dining experience on the price of minimum 75 CAD spent per head in restaurant, where as you can buy a 80 CAD ticket for CN tower entry, long line with free vitamin D greets you and you have to spend extra on food with limited seating, access to only main deck levels and still have to pay 12 CAD extra for top deck. So, booking a table in 360 works out to be more rewarding.",5,09/30/2025
360 The Restaurant at the CN Tower,"Went there for my wife’s birthday and was really disappointed. The menu was weak, so we just had fries and drinks—but even that was overpriced. On top of it, they slapped on ridiculous charges like an “elevator fee” if you dont spend $75 per person. Definitely not worth it.",1,09/30/2025
360 The Restaurant at the CN Tower,"⭐️⭐️⭐️⭐️⭐️<br>We had an outstanding experience! Our server Zahid was incredibly attentive, friendly, and professional. Every detail was taken care of with a smile, and the recommendations were spot-on. The service truly elevated our evening and made our dinner even more enjoyable. Highly recommended!",5,09/29/2025
360 The Restaurant at the CN Tower,"Amazing service with the man Carlos ! He really made my fiancé and myself , really feel like we were the only ones in the sky ! First time experiencing anything like this in my life ! Food was amazing . Strongly recommend Carlos , for that special night , with your special partner !<br><br>Kudos my friend , till we see you again .<br><br>Jeff and Michelle . Sept 27/2025",5,09/29/2025
360 The Restaurant at the CN Tower,"We really enjoyed our dinner at 360 Restaurant. The food was tasty, the service was friendly, and the view was amazing. A great experience overall!",5,09/28/2025
360 The Restaurant at the CN Tower,"Horrible experience. Food over priced and very small portions. Server was extremely rude. For me, my husband and 9 year old son we spent $450 CAD and I wasn’t sure what I ate for that much. Horrible sky line. We were told you can go down a floor to see the skyline from the glass window but when you go there to take pictures over looking the skyline there are TV on the wall and lights all over that will give a glare in every direction.<br><br>Over all very bad.",1,09/28/2025
